,0,1
0,3.0653400687223957,-0.9469641487448717
1,-2.0834352610235327,0.7369708553992218
2,-1.265215589436735,1.3004471984830415
3,-0.9147543773950129,-0.3906039166448381
4,-1.528768657328632,-0.7807343192952544
5,-0.8705734787249556,-1.2396907111857927
6,-0.17372907958097217,1.8224358190452925
7,0.7917440765491844,0.7754730449898465
8,-2.6763889501471154,-1.3168269947746114
9,-0.8324201328710035,-0.554751120678148
10,0.8003807235177194,3.7426964647906806
11,1.8379718347048506,1.4729849618420878
12,-0.7964487152481847,-1.1806040303067131
13,-0.44522200889989194,-1.015119982544982
14,-0.6306107409340466,0.06045015974840764
15,-2.233669268909847,0.33765414481892736
16,0.8187586248311242,-0.4892469642952465
17,0.8975587093757728,1.013230534228663
18,-0.02855499337336823,0.49400312305908206
19,-1.2759756936731594,-0.4703463177758288
20,0.6018142645046308,-1.6482546746612676
21,0.5733553699146774,-1.1336132124591147
22,-0.07591979973558548,-0.34963110259240454
23,-0.8668327837455317,1.9887620556132395
24,3.294692742688062,-0.6030099908705301
25,1.7366267782739646,1.1212799702744638
26,5.731129367612512,0.43113922722476467
27,-3.281152383371109,1.148049018982939
28,-1.6328410875222794,1.0060093153486427
29,-0.7781687316098964,-1.3439462920676084
30,-0.962923285982038,0.37587378611445743
31,0.15454707327916284,-0.20935360830918504
32,0.3923445349270773,0.5291716235036855
33,-2.9274502717578197,2.2788820032624573
34,2.4952934365741837,1.0449694572804544
35,4.817212520144542,-0.8273068196547635
36,0.9550225808467914,-0.6754768303049749
37,-1.0398138876726628,-1.4099273884667314
38,0.9059569333825823,0.7182220503162978
39,1.115934571110012,-0.3608394180385696
40,-0.25781457595570256,-1.456018564229181
41,-0.882576283616626,0.6631310209105863
42,-0.8160980782179341,-1.4917752921263747
43,-0.11955520666505953,2.894700673398949
44,-1.23258977070168,-0.7343551576575857
45,0.29241625159446877,-1.530549081794547
46,-1.6153019175544772,0.11058128632519806
47,-3.7167986538149393,-0.3319796648638673
48,-2.625613164208838,-0.2644656224253289
49,0.1820244126918124,-0.5395196705450436
50,-1.8440263638823107,0.9907866352928704
51,1.3346353379977736,1.4840289912760882
52,-1.8112847900247044,14.791652735893079
53,5.278923914007756,-0.10775559907659817
54,2.776849040184498,3.408283273477979
55,1.5442769226443005,3.5683200496707848
56,0.18711293773897128,-0.6554531857301272
57,-0.8918551197973315,-0.3459174944668683
58,-1.921966605537015,0.13384368823711434
59,3.7376729246537232,0.3839352024294559
60,3.7376729246537232,0.3839352024294559
61,4.798790176584438,0.5247631485658475
62,4.151093138027091,4.1587911318801885
63,-2.216454114936155,-0.7442634095132737
64,-2.799780076566171,1.9645852003749673
65,-0.10336948278325306,1.2914682740654242
66,2.423325237364342,-0.07392613014816524
67,1.1229325021545626,-1.1716355002156824
68,2.0219830786926978,-1.4406490052774352
69,-2.7124959023780923,-0.2637228440669537
70,-1.4547892555436788,-1.6395311630819769
71,1.1240968407897625,-0.09470823672848584
72,-0.3632590583295364,-0.3449030537909665
73,-4.199248603093027,-0.4927561608127569
74,-2.978351657825578,-0.18035917751800828
75,0.5101316909663097,-1.0128956102079003
76,0.5101316909663097,-1.0128956102079003
77,1.484542863415963,-1.6422982345010884
78,-1.6657113144274347,-0.6872124893472349
79,-1.1058183894640121,-1.1794161767443774
80,-4.151433877584169,1.4375717315001668
81,0.7512384968072928,2.41711419742227
82,-0.09218055900235221,4.01282076005936
83,6.224589411634394,-0.9591536725824958
84,-1.6296531446623332,-0.9427049458237695
85,0.2782433717442212,-1.484440999519304
86,-0.6953943846554688,0.8773340343207087
87,-1.8878272976236836,-1.330631044869995
88,-2.2834229601569165,-1.0172454531131627
89,-0.6385131433719831,-0.435424204312908
90,-2.400187189880373,0.7411106427764697
91,0.23987241657524275,0.31208593138862784
92,-2.3211006517055397,-0.0799936568646929
93,-2.0043296593725484,-1.290560600457749
94,-1.154912059716687,-1.0725459940356352
95,0.660852581928845,-1.1441697087166467
96,-0.2966519599412787,-0.9905658393331407
97,-0.2966519599412787,-0.9905658393331407
98,-3.1098229797282424,-0.5330314772145032
99,1.8014927167659855,-0.5921329353090967
100,-0.5584264198495904,-0.9627368741698554
101,-2.834009704061261,-1.6883799623046734
102,-0.651860311900592,-1.3065481524501528
103,-2.9831491612296968,0.032695648353032104
104,-1.2149677024580414,4.811151287707047
105,-3.644423642773304,2.4379028830592366
106,-0.5137483214693407,-1.3933510260168973
107,-2.554443100769341,0.04758764382016073
108,-0.37812270246667806,-0.8274998059419407
109,-3.1415295737714954,-0.9743346433949832
110,-0.725629798733474,-0.6492035813603615
111,-3.3299298502677734,0.24776792157529845
112,-0.42063276342620903,-0.875470497275342
113,-3.2450698560998785,0.7475894508382723
114,-3.4299166656036806,0.6926473665623312
115,-3.6022084393454485,-1.394872002702733
116,0.248305251639767,1.080408692036328
117,-0.9067512413251457,-0.3152239331704447
118,-0.3550090724204379,0.1173606418614776
119,0.08178352214757703,-1.5225760254147738
120,-1.638350864181995,-1.2814352113457652
121,-1.988879367712978,-1.1953606531819225
122,-3.9831820094348145,-1.0706064780953657
123,2.79941966522756,-0.37963612138465846
124,-0.23114170080640747,-1.5485055623907698
125,-2.7418517994102327,-0.44913257548478625
126,-2.7800842950865086,-1.5168210261572879
127,-2.679512464272972,-1.5379256572497844
128,1.2179937043443654,-0.9469900373832023
129,-0.20645198991003055,-0.3693631947464261
130,-0.3421488204015659,-0.3668046414116829
131,0.3534362472947313,0.42212042626440327
132,0.5683271770665748,0.10600049466812012
133,0.02575953396079782,0.12071550846138152
134,0.02575953396079782,0.12071550846138152
135,0.18299419242872308,0.16254253751477146
136,2.122617962494915,-0.4935077861789084
137,2.3220052676422624,-0.6440162355944328
138,0.7528884672124879,0.7886498730089962
139,-0.052444125024789276,0.5509843978823358
140,-1.315679147506361,1.822369571643808
141,1.2750030868944642,-0.07429801685493245
142,1.0765437816176129,0.4461997430460421
143,0.3311942087249999,1.2358083242590534
144,0.33110852352954967,0.6999110328520616
145,-0.8027096728808474,0.6968910786232495
146,-3.6800216786128543,-0.7403636530350239
147,0.5030806210281291,-0.19053988573443256
148,0.32800260350772176,0.30447278686851387
149,-0.37828549382361054,1.373249302160575
150,-0.5260305688641478,1.5197158685296956
151,-1.2449593058538106,-0.7362049646702793
152,-1.3090556724984392,-0.8210982228622822
153,-3.250747723671959,-0.940884183095207
154,-1.101029294548438,-1.2199121249836644
155,-1.2019414070234558,-1.0535790877869202
156,-1.185136810776023,1.0178866471739496
157,0.8797023838810949,-0.6372999930719223
158,0.8352913561093966,-0.3377212218497512
159,0.15807777141930543,0.0074948280732632525
160,-0.28528552056532663,0.0639367473715403
161,-1.337538589277221,0.6665927737141074
162,1.43796943177317,-0.6480598056684193
163,1.2733962038222733,0.2359075202063719
164,0.496691122486536,0.788953006332852
165,-2.023074186671012,1.0826501666527542
166,-1.616269297366573,0.41228301113635485
167,0.6753994775839414,-0.9307855165768063
168,-0.37334555008743514,-0.8386603569898409
169,-0.3618270342454434,-0.6833756702942027
170,0.6271490535547009,-0.6439166013825368
171,-0.9023339841062379,-0.30241163506291696
172,1.0786739179381755,-0.9502152590820158
173,0.7080454087703747,-0.7617812608277388
174,0.16734636917778445,-0.7141724461529799
175,-2.1937039974957235,-0.6445812441663663
176,0.24644459765160334,-0.9557428380158842
177,-0.1850477376417234,-0.15357487312807566
178,1.7606557866042392,-0.4157157313954388
179,2.2616531219165745,-0.05354240622609555
180,0.29404892592211873,-1.4197414144812859
181,0.7731457917276658,-1.2372234632571795
182,2.936175266466164,-1.7124400115770428
183,0.11215235093571153,1.339800322426313
184,3.21272141777761,-0.5112303657711224
185,3.0081444151626573,-0.38065122149234754
186,5.73394458137802,-0.734926199483195
187,6.4437095838979355,-0.6979251432414426
188,3.461304733202752,0.493819901589991
189,2.1987430125278604,0.1880293430743835
190,1.1655600021313473,-0.8468163187888446
191,4.5318636079496235,-0.8973029775227828
192,0.8725932016885093,-0.7287987245015821
193,-1.9223863998942428,-0.44446891169012936
194,-2.749785363450503,-0.6639000118446351
195,1.51863825232572,-1.3329716220728796
196,1.8838177633571938,-1.2019675618518473
197,2.175222045576853,2.220795957560113
198,0.9646526978134363,1.9472403301589425
199,-0.8071990244367858,-1.058428520897162
200,0.9212461164888675,1.2318737627540826
201,0.4547682141238589,0.10493783500821069
202,7.217278238466886,-1.4477881319373544
203,2.189348635512998,5.127311767480002
204,-0.057823981988823485,-0.6844928374729744
205,-0.3520738388498635,-1.0066246082353776
206,1.6300278702445716,-0.8944419379948222
207,4.072236123818627,-1.5858800240380273
208,3.94127344438497,-1.4991300367528169
209,0.7489916112564278,0.5985727511490156
210,-1.9665103412309806,-0.8060060769329319
211,-0.06321096837439764,-0.13225775552092323
212,-0.019532793078199228,0.00661682421936228
213,-1.0762454518087616,-1.5339252036173376
214,0.3378212162477914,1.0235207420402346
215,2.4633514035902517,1.5668511289843263
216,2.4642910235203033,2.2063721317463565
